Timestamp, LinearX, LinearY, LinearZ, AngularX, AngularY, AngularZ, MagnetX, MagnetY, MagnetZ
18180, -0.89697265625, 0.020751953125, 0.0999755859375, -29.785154342651367, -18.24951171875, -14.404295921325684, 19.0, 38.0, -6.0 
18199, -0.904296875, 0.0614013671875, 0.1512451171875, -21.972654342651367, -21.667478561401367, -15.441893577575684, 19.0, 38.0, -6.0 
18217, -0.8594970703125, 0.0552978515625, 0.128662109375, -37.17041015625, -25.939939498901367, -19.6533203125, 19.0, 38.0, -6.0 
18254, -0.898193359375, 0.1053466796875, 0.1453857421875, -36.07177734375, -35.70556640625, -26.245115280151367, 19.0, 38.0, -6.0 
18273, -0.949462890625, 0.0599365234375, 0.213134765625, -34.72900390625, -36.80419921875, -27.282712936401367, 15.0, 36.0, -8.0 
18290, -0.9580078125, 0.10986328125, 0.1961669921875, -41.503902435302734, -30.700681686401367, -21.972654342651367, 15.0, 36.0, -8.0 
18307, -0.975341796875, 0.18212890625, 0.1727294921875, -38.6962890625, -20.629880905151367, -7.934569835662842, 15.0, 36.0, -8.0 
18328, -0.991943359375, 0.2073974609375, 0.1734619140625, -37.41455078125, -13.244627952575684, 0.30517578125, 15.0, 36.0, -8.0 
18344, -1.0594482421875, 0.292724609375, 0.126220703125, -35.46142578125, 1.4648436307907104, 13.488768577575684, 15.0, 36.0, -8.0 
18364, -1.1324462890625, 0.2864990234375, 0.0628662109375, -28.930662155151367, 7.995604991912842, 19.6533203125, 15.0, 36.0, -8.0 
18382, -1.195556640625, 0.2158203125, 0.1385498046875, -31.127927780151367, 7.812499523162842, 22.705076217651367, 13.0, 39.0, -8.0 
18400, -1.24072265625, 0.3536376953125, 0.13671875, -2.01416015625, 6.103515148162842, 30.151365280151367, 13.0, 39.0, -8.0 
18421, -1.3704833984375, 0.5560302734375, 0.192138671875, 44.860836029052734, 1.0986328125, 29.174802780151367, 13.0, 39.0, -8.0 
18438, -1.5474853515625, 0.34814453125, 0.3330078125, 33.50830078125, 7.385253429412842, 16.357421875, 13.0, 39.0, -8.0 
18458, -1.3077392578125, -0.1793212890625, 0.357666015625, -21.423337936401367, 26.794431686401367, 3.295898199081421, 13.0, 39.0, -8.0 
18475, -0.991455078125, -0.163818359375, 0.162353515625, -37.65869140625, 37.53662109375, 6.958007335662842, 10.0, 39.0, -6.0 
18492, -0.9227294921875, -0.0142822265625, 0.086181640625, -10.864256858825684, 55.236812591552734, 34.1796875, 10.0, 39.0, -6.0 
